Survey_ID,Username,iNat_ID,Year,Month,Park,Latitude,Longitude,Transect,Start_Time,Confidence,Species,Count_,FID
bw_2018_2_72,,15107,2018,9,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,10:40:00,3.0,Plain Tiger,1,14889
bw_2018_2_73,,15108,2018,9,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP2,09:20:00,5.0,Plain Tiger,5,14890
bw_2018_2_79,,15109,2018,9,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE5,12:50:00,4.0,Plain Tiger,1,14891
bw_2018_2_80,,15110,2018,9,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE6,13:40:00,5.0,Plain Tiger,3,14892
bw_2018_2_91,,15111,2018,9,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE6,12:20:00,4.0,Plain Tiger,3,14893
bw_2019_1_100,,15112,2019,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG3,12:23:00,5.0,Plain Tiger,6,14894
bw_2019_1_101,,15113,2019,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG2,11:52:00,5.0,Plain Tiger,6,14895
bw_2019_1_102,,15114,2019,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG1,11:42:00,5.0,Plain Tiger,2,14896
bw_2019_1_113,,15115,2019,5,"Zhenghua Nature Park, Singapore",1.3849039077758654,103.77431488037111,ZNP1,11:34:00,4.0,Plain Tiger,2,14897
bw_2019_1_118,,15116,2019,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG4,10:32:00,5.0,Plain Tiger,1,14898
bw_2019_1_124,,15117,2019,5,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP4,11:14:00,4.0,Plain Tiger,4,14899
bw_2019_1_128,,15118,2019,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG5,12:18:00,4.0,Plain Tiger,2,14900
bw_2019_1_131,,15119,2019,6,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK4,15:34:00,5.0,Plain Tiger,10,14901
bw_2019_1_136,,15120,2019,6,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK2,13:40:00,5.0,Plain Tiger,1,14902
bw_2019_1_144,,15121,2019,5,"Bedok Town Park, Singapore",1.3354072570800744,103.92562103271484,BTP1,14:15:00,3.0,Plain Tiger,1,14903
bw_2019_1_148,,15122,2019,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP1,10:11:00,5.0,Plain Tiger,1,14904
bw_2019_1_158,,15123,2019,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE5,10:43:00,4.0,Plain Tiger,2,14905
bw_2019_1_159,,15124,2019,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE6,11:25:00,4.0,Plain Tiger,1,14906
bw_2019_1_163,,15125,2019,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS4,11:45:00,3.0,Plain Tiger,8,14907
bw_2019_1_169,,15126,2019,5,"Sun Plaza Park, Singapore",1.358841061592092,103.94374847412111,SPP1,09:30:00,1.0,Plain Tiger,1,14908
bw_2019_1_175,,15127,2019,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG2,12:26:00,4.0,Plain Tiger,1,14909
bw_2019_1_182,,15128,2019,5,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP4,14:30:00,4.0,Plain Tiger,3,14910
bw_2019_1_20,,15129,2019,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP2,14:15:00,5.0,Plain Tiger,1,14911
bw_2019_1_22,,15130,2019,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS6,12:45:00,3.0,Plain Tiger,1,14912
bw_2019_1_26,,15131,2019,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS4,11:02:00,2.0,Plain Tiger,2,14913
bw_2019_1_42,,15132,2019,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,12:00:00,4.0,Plain Tiger,9,14914
bw_2019_1_52,,15133,2019,5,"Bukit Batok Nature Park, Singapore",1.3473663330078125,103.76129150390625,BBNP1,15:30:00,3.0,Plain Tiger,1,14915
bw_2019_1_55,,15134,2019,5,"Jurong Central Park, Singapore",1.337793827056879,103.70785522460938,JCP1,11:05:00,4.0,Plain Tiger,13,14916
bw_2019_1_56,,15135,2019,5,"Jurong Central Park, Singapore",1.337793827056879,103.70785522460938,JCP2,11:30:00,4.0,Plain Tiger,4,14917
bw_2019_1_63,,15136,2019,5,"Choa Chu Kang Park, Singapore",1.3874864578247128,103.74742889404298,CCKP2,12:30:00,4.0,Plain Tiger,15,14918
bw_2019_1_64,,15137,2019,5,"Choa Chu Kang Park, Singapore",1.3874864578247128,103.74742889404298,CCKP1,10:45:00,4.0,Plain Tiger,36,14919
bw_2019_1_75,,15138,2019,5,"Upper Seletar Reservoir Park, Singapore",1.399853110313423,103.8069381713867,USRP2,10:52:00,4.0,Plain Tiger,1,14920
bw_2019_1_78,,15139,2019,5,"Tampines Eco-Green, Singapore",1.3639477491378762,103.94829559326172,TEG1,13:05:00,5.0,Plain Tiger,1,14921
bw_2019_1_80,,15140,2019,5,"Lorong Halus Wetland, Singapore",1.3954998254775905,103.92418670654297,LHW1,14:12:00,2.0,Plain Tiger,1,14922
bw_2019_1_97,,15142,2019,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG3,09:18:00,4.0,Plain Tiger,1,14923
bw_2019_1_99,,15143,2019,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,11:23:00,4.0,Plain Tiger,20,14924
bw_2019_2_101,,15144,2019,9,"Pasir Ris Town Park, Singapore",1.3720587491989156,103.95268249511717,PRTP1,14:00:00,4.0,Plain Tiger,4,14925
bw_2019_2_125,,15145,2019,9,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,10:35:00,5.0,Plain Tiger,3,14926
bw_2019_2_128,,15146,2019,9,"Choa Chu Kang Park, Singapore",1.3874864578247128,103.74742889404298,CCKP1,12:45:00,4.0,Plain Tiger,2,14927
bw_2019_2_13,,15147,2019,9,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK4,10:47:00,3.0,Plain Tiger,4,14928
bw_2019_2_135,,15148,2019,9,"Choa Chu Kang Park, Singapore",1.3874864578247128,103.74742889404298,CCKP1,09:56:00,4.0,Plain Tiger,4,14929
bw_2019_2_137,,15149,2019,9,"Bedok Reservoir Park, Singapore",1.3413025140762223,103.92455291748047,BRP1,12:25:00,4.0,Plain Tiger,1,14930
bw_2019_2_138,,15150,2019,9,"Bedok Reservoir Park, Singapore",1.3413025140762223,103.92455291748047,BRP2,11:30:00,4.0,Plain Tiger,1,14931
bw_2019_2_140,,15151,2019,9,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,13:00:00,4.0,Plain Tiger,10,14932
bw_2019_2_163,,15152,2019,9,"Coney Island, Singapore",1.409295082092279,103.92164611816405,CI4,10:08:00,2.0,Plain Tiger,1,14933
bw_2019_2_176,,15153,2019,9,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,11:45:00,4.0,Plain Tiger,5,14934
bw_2019_2_192,,15154,2019,9,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG1,09:45:00,4.0,Plain Tiger,4,14935
bw_2019_2_193,,15155,2019,9,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK2,10:30:00,3.0,Plain Tiger,2,14936
bw_2019_2_199,,15156,2019,9,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK3,10:52:00,3.0,Plain Tiger,1,14937
bw_2019_2_212,,15157,2019,9,"Bedok Reservoir Park, Singapore",1.3413025140762223,103.92455291748047,BRP2,13:15:00,3.0,Plain Tiger,1,14938
bw_2019_2_26,,15158,2019,9,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP2,10:00:00,4.0,Plain Tiger,2,14939
bw_2019_2_31,,15159,2019,9,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,10:50:00,4.0,Plain Tiger,1,14940
bw_2019_2_56,,15160,2019,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG4,12:50:00,5.0,Plain Tiger,2,14941
bw_2019_2_66,,15161,2019,9,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS4,11:00:00,4.0,Plain Tiger,1,14942
bw_2019_2_68,,15162,2019,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG5,11:08:00,4.0,Plain Tiger,4,14943
bw_2019_2_69,,15163,2019,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG4,10:40:00,4.0,Plain Tiger,4,14944
bw_2019_2_73,,15164,2019,9,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP3,14:15:00,4.0,Plain Tiger,1,14945
bw_2019_2_88,,15165,2019,9,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE6,11:44:00,4.0,Plain Tiger,1,14946
bw_2019_2_89,,15166,2019,9,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE5,11:16:00,4.0,Plain Tiger,2,14947
bw_2019_2_93,,15167,2019,9,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP2,13:57:00,4.0,Plain Tiger,5,14948
bw_2019_2_98,,15168,2019,9,"Jurong Central Park, Singapore",1.337793827056879,103.70785522460938,JCP1,11:50:00,4.0,Plain Tiger,11,14949
bw_2019_2_99,,15169,2019,9,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS3,10:31:00,4.0,Plain Tiger,2,14950
bw_2020_2_108,,15170,2020,9,"Tampines Eco-Green, Singapore",1.3639477491378762,103.94829559326172,TEG2,12:25:00,4.0,Plain Tiger,1,14951
bw_2020_2_109,,15171,2020,9,"Tampines Eco-Green, Singapore",1.3639477491378762,103.94829559326172,TEG1,11:45:00,4.0,Plain Tiger,4,14952
bw_2020_2_111,,15172,2020,9,"Bedok Reservoir Park, Singapore",1.3413025140762223,103.92455291748047,BRP2,12:40:00,4.0,Plain Tiger,5,14953
bw_2020_2_118,,15173,2020,9,"Tampines Eco-Green, Singapore",1.3639477491378762,103.94829559326172,TEG1,11:12:00,4.0,Plain Tiger,5,14954
bw_2020_2_135,,15174,2020,9,"Kent Ridge Park, Singapore",1.2838852405548054,103.79129791259766,KRP1,12:12:00,3.0,Plain Tiger,4,14955
bw_2020_2_143,,15175,2020,9,"Jurong Central Park, Singapore",1.337793827056879,103.70785522460938,JCP1,15:00:00,3.0,Plain Tiger,4,14956
bw_2020_2_146,,15176,2020,9,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP4,11:00:00,3.0,Plain Tiger,3,14957
bw_2020_2_159,,15177,2020,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG4,14:03:00,4.0,Plain Tiger,4,14958
bw_2020_2_19,,15178,2020,9,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG2,13:40:00,4.0,Plain Tiger,3,14959
bw_2020_2_197,,15179,2020,9,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK4,11:50:00,4.0,Plain Tiger,2,14960
bw_2020_2_202,,15180,2020,9,"Jurong Central Park, Singapore",1.337793827056879,103.70785522460938,JCP1,14:28:00,4.0,Plain Tiger,7,14961
bw_2020_2_208,,15181,2020,9,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP1,10:40:00,4.0,Plain Tiger,1,14962
bw_2020_2_223,,15182,2020,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG4,12:25:00,3.0,Plain Tiger,1,14963
bw_2020_2_224,,15183,2020,9,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS6,12:00:00,4.0,Plain Tiger,1,14964
bw_2020_2_24,,15184,2020,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG3,10:05:00,5.0,Plain Tiger,11,14965
bw_2020_2_247,,15185,2020,9,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE6,09:45:00,3.0,Plain Tiger,1,14966
bw_2020_2_25,,15186,2020,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG4,10:40:00,5.0,Plain Tiger,7,14967
bw_2020_2_28,,15187,2020,9,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU2,11:45:00,4.0,Plain Tiger,1,14968
bw_2021_1_122,,15206,2021,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,10:44:00,4.0,Plain Tiger,5,14969
bw_2020_2_36,,15188,2020,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG2,10:15:00,4.0,Plain Tiger,1,14970
bw_2020_2_41,,15189,2020,9,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,14:24:00,4.0,Plain Tiger,3,14971
bw_2020_2_42,,15190,2020,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG1,11:10:00,4.0,Plain Tiger,4,14972
bw_2020_2_44,,15191,2020,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG2,11:45:00,4.0,Plain Tiger,1,14974
bw_2020_2_47,,15192,2020,9,"Rower's Bay Park, Singapore",1.4218847751617285,103.8635482788086,RBP2,10:25:00,5.0,Plain Tiger,2,14975
bw_2020_2_65,,15193,2020,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG4,11:23:00,3.0,Plain Tiger,2,14976
bw_2020_2_70,,15194,2020,9,"Bedok Reservoir Park, Singapore",1.3413025140762223,103.92455291748047,BRP2,12:00:00,4.0,Plain Tiger,2,14977
bw_2020_2_96,,15195,2020,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG5,11:40:00,2.0,Plain Tiger,1,14978
bw_2020_2_97,,15196,2020,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG4,11:13:00,2.0,Plain Tiger,3,14979
bw_2020_2_99,,15197,2020,9,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE6,11:10:00,4.0,Plain Tiger,1,14980
bw_2021_1_100,,15198,2021,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE5,10:40:00,4.0,Plain Tiger,2,14981
bw_2021_1_104,,15199,2021,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE6,12:22:00,4.0,Plain Tiger,1,14982
bw_2021_1_105,,15200,2021,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE5,11:37:00,4.0,Plain Tiger,7,14983
bw_2021_1_111,,15201,2021,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS7,09:55:00,3.0,Plain Tiger,1,14984
bw_2021_1_112,,15202,2021,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS4,09:33:00,4.0,Plain Tiger,12,14985
bw_2021_1_113,,15203,2021,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS3,10:15:00,4.0,Plain Tiger,1,14986
bw_2021_1_114,,15204,2021,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS7,10:40:00,4.0,Plain Tiger,5,14987
bw_2021_1_121,,15205,2021,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP2,11:15:00,4.0,Plain Tiger,1,14988
bw_2021_1_123,,15207,2021,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,10:47:00,4.0,Plain Tiger,1,15002
bw_2021_1_124,,15208,2021,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP2,11:19:00,4.0,Plain Tiger,4,15011
bw_2021_1_130,,15209,2021,5,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG2,09:45:00,4.0,Plain Tiger,10,15159
bw_2021_1_131,,15210,2021,5,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG2,14:20:00,1.0,Plain Tiger,5,15230
bw_2021_1_132,,15211,2021,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG3,12:00:00,4.0,Plain Tiger,5,15236
bw_2021_1_135,,15212,2021,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG3,11:31:00,4.0,Plain Tiger,3,15241
bw_2021_1_139,,15213,2021,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG2,10:59:00,4.0,Plain Tiger,2,15245
bw_2021_1_15,,15214,2021,5,"Ang Mo Kio Town Garden West, Singapore",1.3741468191146948,103.84302520751953,ATGW1,12:30:00,4.0,Plain Tiger,2,15309
bw_2021_1_158,,15215,2021,5,"Lorong Halus Wetland, Singapore",1.3954998254775905,103.92418670654297,LHW1,10:50:00,4.0,Plain Tiger,2,15359
bw_2021_1_163,,15216,2021,5,"Lorong Halus Wetland, Singapore",1.3954998254775905,103.92418670654297,LHW2,13:20:00,2.0,Plain Tiger,2,15363
bw_2021_1_164,,15217,2021,5,"Lorong Halus Wetland, Singapore",1.3954998254775905,103.92418670654297,LHW1,09:15:00,2.0,Plain Tiger,4,15369
bw_2021_1_173,,15218,2021,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP1,12:46:00,5.0,Plain Tiger,1,15375
bw_2021_1_18,,15219,2021,5,"Bedok Reservoir Park, Singapore",1.3413025140762223,103.92455291748047,BRP2,12:30:00,4.0,Plain Tiger,1,15381
bw_2021_1_187,,15220,2021,5,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP4,11:15:00,4.0,Plain Tiger,2,15387
bw_2021_1_19,,15221,2021,5,"Bedok Reservoir Park, Singapore",1.3413025140762223,103.92455291748047,BRP2,15:20:00,2.0,Plain Tiger,3,15393
bw_2021_1_192,,15222,2021,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,14:01:00,3.0,Plain Tiger,2,15399
bw_2021_1_194,,15223,2021,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,13:37:00,4.0,Plain Tiger,3,15405
bw_2021_1_195,,15224,2021,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,11:00:00,4.0,Plain Tiger,3,15411
bw_2021_1_196,,15225,2021,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU2,14:01:00,4.0,Plain Tiger,1,15417
bw_2021_1_197,,15226,2021,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU2,11:21:00,3.0,Plain Tiger,1,15496
bw_2021_1_198,,15227,2021,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,12:03:00,4.0,Plain Tiger,1,15500
bw_2021_1_199,,15228,2021,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP2,11:36:00,2.0,Plain Tiger,4,15505
bw_2021_1_204,,15229,2021,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,09:40:00,5.0,Plain Tiger,1,15510
bw_2021_1_215,,15230,2021,5,"Rower's Bay Park, Singapore",1.4218847751617285,103.8635482788086,RBP2,10:37:00,4.0,Plain Tiger,1,15515
bw_2021_1_216,,15231,2021,5,"Rower's Bay Park, Singapore",1.4218847751617285,103.8635482788086,RBP1,10:07:00,4.0,Plain Tiger,1,15520
bw_2021_1_242,,15232,2021,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG6,11:14:00,4.0,Plain Tiger,1,15525
bw_2021_1_25,,15233,2021,5,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK2,12:47:00,4.0,Plain Tiger,1,15530
bw_2021_1_251,,15234,2021,5,"Sun Plaza Park, Singapore",1.358841061592092,103.94374847412111,SPP2,13:14:00,4.0,Plain Tiger,1,15534
bw_2021_1_252,,15235,2021,5,"Sun Plaza Park, Singapore",1.358841061592092,103.94374847412111,SPP2,12:54:00,4.0,Plain Tiger,1,15541
bw_2021_1_26,,15236,2021,5,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK1,11:29:00,3.0,Plain Tiger,1,15546
bw_2021_1_274,,15237,2021,5,"West Coast Park, Singapore",1.2913602590560944,103.76665496826172,WCP2,14:05:00,5.0,Plain Tiger,1,15551
bw_2021_1_276,,15238,2021,5,"Woodlands Waterfront Park, Singapore",1.4530528783798224,103.78047943115234,WWP2,12:02:00,4.0,Plain Tiger,6,15556
bw_2021_1_28,,15239,2021,5,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK4,11:00:00,5.0,Plain Tiger,15,15561
bw_2021_1_280,,15240,2021,5,"Woodlands Waterfront Park, Singapore",1.4530528783798224,103.78047943115234,WWP2,09:35:00,3.0,Plain Tiger,10,15565
bw_2021_1_30,,15241,2021,5,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK4,10:05:00,4.0,Plain Tiger,7,15573
bw_2021_1_32,,15242,2021,5,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK2,08:45:00,5.0,Plain Tiger,1,15578
bw_2021_1_34,,15243,2021,5,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK3,10:55:00,5.0,Plain Tiger,3,15583
bw_2021_1_66,,15244,2021,5,"Coney Island, Singapore",1.409295082092279,103.92164611816405,CI4,11:15:00,3.0,Plain Tiger,5,15588
bw_2021_1_85,,15245,2021,5,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP4,11:44:00,4.0,Plain Tiger,1,15593
bw_2021_1_90,,15246,2021,5,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP2,10:50:00,4.0,Plain Tiger,1,15598
bw_2021_2_10,,15247,2021,9,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK2,13:07:00,3.0,Plain Tiger,7,15603
bw_2021_2_104,,15248,2021,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG3,14:03:00,3.0,Plain Tiger,2,15606
bw_2021_2_105,,15249,2021,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG4,11:30:00,4.0,Plain Tiger,1,15611
bw_2021_2_118,,15250,2021,9,"Lorong Halus Wetland, Singapore",1.3954998254775905,103.92418670654297,LHW1,09:42:00,3.0,Plain Tiger,3,15616
bw_2021_2_119,,15251,2021,9,"Lorong Halus Wetland, Singapore",1.3954998254775905,103.92418670654297,LHW1,10:15:00,5.0,Plain Tiger,1,15621
bw_2021_2_121,,15252,2021,9,"Lorong Halus Wetland, Singapore",1.3954998254775905,103.92418670654297,LHW2,10:27:00,3.0,Plain Tiger,3,15626
bw_2021_2_13,,15253,2021,9,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK2,11:40:00,5.0,Plain Tiger,1,15631
bw_2021_2_135,,15254,2021,9,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP1,10:41:00,5.0,Plain Tiger,1,15637
bw_2021_2_14,,15255,2021,9,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK2,13:00:00,5.0,Plain Tiger,1,15644
bw_2021_2_141,,15256,2021,9,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP2,13:57:00,3.0,Plain Tiger,2,15649
bw_2021_2_15,,15257,2021,9,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK3,12:34:00,5.0,Plain Tiger,1,15654
bw_2021_2_151,,15258,2021,9,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,10:25:00,4.0,Plain Tiger,4,15659
